measurement_id,batch,gas_class,concentration,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128
G_B05_0196,5,5,200,189506.5176,7.209321,51.821152,76.706342,88.521681,-34.005809,-62.744028,-349.229532,175910.3789,6.175448,50.118373,80.986325,100.395767,-31.487701,-56.195706,-329.848546,30075.1938,5.335589,7.467478,11.77672,14.306343,-6.256192,-9.172792,-19.694506,29407.5337,5.154749,7.327868,12.25196,15.078345,-6.114325,-9.207783,-23.880319,6170.3428,2.639817,2.1851,5.886033,7.945703,-1.340654,-2.163278,-5.003332,5607.3994,2.472298,1.932907,5.168658,7.306156,-1.151217,-1.810049,-4.803094,37955.7978,5.314893,10.607829,19.191443,22.365919,-8.647248,-13.949014,-29.227017,39619.3007,5.245116,11.374271,21.94008,26.39558,-9.288167,-15.32498,-38.396676,121019.6856,5.934622,31.388844,43.509021,69.400913,-19.839467,-31.365695,-185.240744,97353.3984,5.910578,23.167631,30.804001,48.458472,-15.719524,-25.825564,-120.637813,36370.561,5.846002,8.904287,12.81421,15.649412,-7.768588,-12.275147,-34.936184,28190.7876,5.43251,6.79018,9.417444,12.62512,-5.860966,-9.072869,-21.475924,8130.9082,2.787716,2.760688,7.964511,11.473508,-1.746294,-3.046615,-8.223149,8292.8818,2.771471,2.653288,7.174449,10.093354,-1.659659,-2.706775,-8.468165,48259.5527,6.038858,13.11528,23.030165,28.16885,-11.547623,-19.661935,-46.795646,41431.6465,5.699885,11.284865,19.68542,24.375769,-9.66401,-15.434757,-35.464569
G_B05_0197,5,5,200,185347.6172,7.119934,49.710639,73.296152,104.215468,-32.73696,-57.882051,-331.595848,171888.7695,6.136605,48.119037,75.699259,92.513759,-30.460768,-53.872665,-390.206596,29619.2432,4.59027,7.503726,11.832818,15.112483,-6.392762,-9.493611,-21.076954,28932.6933,4.433247,7.393192,12.578537,15.158814,-6.230659,-9.303762,-22.613564,6194.0257,2.712466,2.116613,5.626923,7.605616,-1.318718,-2.194662,-5.213345,5605.6951,2.538491,1.87992,4.878354,7.114534,-1.134962,-1.742156,-5.193445,37681.498,4.940542,10.607466,18.922142,23.537301,-8.803385,-13.610333,-30.113185,39531.7412,4.893405,11.313852,21.816528,26.101814,-9.43744,-14.862894,-34.757146,118477.4765,5.818742,30.237627,41.914817,60.928058,-19.261387,-34.412302,-173.64885,94533.8613,5.699397,22.515616,29.656393,46.438801,-15.307972,-23.970326,-120.362532,35763.7754,4.91817,8.751006,12.914319,16.715525,-7.868637,-11.985945,-30.929538,27601.8276,4.498744,6.765427,9.624836,12.921943,-6.065101,-8.827199,-24.237811,8177.455,2.816879,2.713397,7.594788,10.833691,-1.724519,-2.939872,-7.909294,8288.9258,2.773681,2.589193,6.873493,10.17688,-1.649142,-2.642773,-7.643362,48283.5352,5.459209,12.970649,22.618797,27.444494,-11.777691,-19.373273,-45.679711,41204.0957,5.218951,11.152616,18.976249,24.362592,-9.792228,-15.640033,-35.187188
G_B06_0527,6,5,250,124243.4551,7.184459,32.270484,44.804736,54.540002,-22.841792,-32.76491,-89.022808,134079.1035,6.199801,36.107725,53.443575,65.25674,-25.108374,-34.900828,-108.93115,32585.0723,4.681649,9.161664,13.614043,17.77529,-7.615889,-11.280458,-22.672443,31955.876,4.442574,8.895357,13.053357,16.880637,-7.349241,-10.71024,-21.630782,4479.8073,2.704513,1.543295,3.530742,5.006369,-1.000899,-1.688982,-3.998028,4312.1314,2.589204,1.497143,3.661287,6.080563,-0.948606,-1.625267,-4.346291,40650.0517,5.004327,12.902446,22.152434,27.441855,-10.214337,-16.44274,-26.129017,42784.1387,4.928447,13.562138,23.784407,30.223819,-10.779347,-17.491053,-32.942493,93485.084,5.619691,23.302392,31.494172,43.86873,-16.722418,-22.171124,-67.321308,71813.9609,5.086991,16.474898,21.378315,29.712003,-12.70161,-17.330651,-46.494478,46312.4473,6.063269,11.705117,15.174461,19.996136,-10.499787,-14.946626,-29.079384,35693.4209,5.618702,9.103294,12.000096,14.657887,-8.104241,-11.552825,-21.39938,8310.3674,3.068884,2.762873,6.964067,9.337923,-1.854493,-2.924784,-5.260153,8376.0811,3.077957,2.749697,6.846834,9.127773,-1.834269,-2.934779,-5.139917,57613.6475,6.474257,16.334086,23.394359,27.496042,-14.698556,-23.846625,-42.696277,48358.5088,6.118073,13.982666,20.800818,24.294563,-12.382137,-19.66092,-31.875905
G_B06_0530,6,5,250,130739.2109,8.109041,33.645805,46.690693,58.832469,-23.331257,-31.01936,-88.678301,140924.334,7.09359,37.517615,54.390306,73.458299,-25.623707,-36.298092,-113.537897,33798.2007,5.974211,9.157688,12.550001,16.350526,-7.46227,-10.89295,-20.747724,33219.7851,5.668248,8.941438,12.224631,15.537827,-7.186709,-10.494234,-20.816214,4617.8825,2.877421,1.574654,3.462104,5.141823,-1.003306,-1.684685,-4.028916,4432.2691,2.738813,1.493913,3.55966,4.901951,-0.946965,-1.591786,-4.603865,41277.5693,5.957301,12.792291,20.312095,24.995102,-10.033889,-15.857372,-31.11121,43492.6719,5.847738,13.515135,21.997602,25.85286,-10.422859,-16.28295,-32.343057,95897.7167,6.534482,23.64452,30.819526,37.873049,-16.602642,-22.31511,-72.943515,73679.0683,5.879711,16.604662,21.388801,30.248561,-12.561377,-16.794183,-47.985433,46143.0059,6.897866,11.639777,14.987067,20.766074,-10.10284,-14.185049,-28.992676,35641.1958,6.336039,8.9803,11.839027,16.109251,-7.844816,-11.100689,-20.081165,8475.9587,3.338863,2.725239,6.750738,8.714509,-1.806924,-2.832382,-5.128604,8567.1585,3.342884,2.705292,6.597657,8.635475,-1.809263,-2.858645,-5.277237,57253.4532,7.279884,16.248739,22.558308,28.683307,-14.159053,-22.069863,-35.062942,48180.1347,6.856253,13.885147,19.402308,23.346016,-11.950794,-18.674236,-30.588138
G_B06_0536,6,5,250,149987.1426,8.111245,39.089754,53.660084,68.216801,-27.187111,-38.003159,-137.365074,128610.2539,6.67826,34.711717,50.159478,63.2305,-22.639596,-30.372541,-111.660836,33801.1133,5.961552,9.349146,13.278608,17.194589,-7.555901,-11.14819,-22.838815,33458.3618,5.684171,9.110123,12.981327,17.147262,-7.26692,-10.591031,-18.917312,4608.6538,2.865231,1.618431,3.597072,5.331196,-1.007164,-1.720113,-4.499556,4465.3326,2.747039,1.536469,3.730633,6.475896,-0.941788,-1.625379,-3.913488,41352.0342,5.9451,13.116783,21.444899,26.20791,-10.119134,-17.119648,-28.284477,43523.164,5.826495,13.753239,22.996978,27.586621,-10.537455,-17.965106,-35.235399,96492.1055,6.450183,23.97198,31.674048,41.997221,-16.495486,-22.992798,-65.953511,73936.1445,5.780793,16.813449,21.616725,29.653983,-12.569212,-17.151309,-41.554869,46350.4658,6.89432,11.826493,15.472816,19.475018,-10.170147,-14.728844,-29.054063,35635.4448,6.31641,9.143302,12.033891,14.974083,-7.907048,-11.150112,-20.060215,8489.0281,3.334483,2.824292,7.205119,9.705552,-1.824227,-2.990247,-5.46407,8579.5586,3.339279,2.816163,7.012331,9.189595,-1.82145,-2.858714,-4.733914,57234.1006,7.232063,16.460673,23.448336,27.931401,-14.248572,-23.194187,-41.900232,48129.8154,6.809534,14.195075,20.569583,24.108085,-12.049038,-19.033555,-31.752662
G_B06_0539,6,5,250,150936.0488,8.096075,39.506117,55.094122,66.416024,-27.415363,-38.836053,-107.007882,128611.2656,6.710548,34.671984,50.498816,67.575277,-22.632724,-31.40896,-98.356074,33767.3632,5.950242,9.223036,13.010858,16.26195,-7.371845,-10.945722,-20.463694,33247.6973,5.663415,8.981733,12.722526,15.670432,-7.148874,-10.308092,-20.741465,4643.4768,2.889962,1.600381,3.633829,5.879107,-0.994287,-1.7454480000000001,-4.481573,4445.2448,2.750235,1.52615,3.684778,6.277038,-0.935202,-1.625122,-4.984463,41088.4561,5.935237,12.945376,21.318071,24.730196,-9.891998,-16.184113,-29.527382,43188.9727,5.847645,13.699412,22.898584,28.632309,-10.31247,-16.946989,-32.301062,96883.0488,6.452983,24.16618,31.956853,44.478313,-16.557174,-22.844605,-72.347038,73963.5166,5.77115,16.899186,21.903839,31.708794,-12.614179,-16.805971,-45.129978,46183.9687,6.898812,11.777363,15.395859,20.584166,-10.116705,-14.022077,-27.958731,35592.5322,6.304257,9.078205,11.947844,15.146035,-7.780924,-11.184281,-19.764564,8491.6499,3.353382,2.776994,7.200691,10.293264,-1.800039,-2.942415,-4.961648,8567.1319,3.35009,2.777241,7.02266,9.927536,-1.793668,-2.873011,-4.766723,57204.1923,7.266708,16.388917,22.89143,26.978717,-14.159897,-22.605149,-37.471771,48024.2119,6.813185,14.030303,20.491264,24.85101,-11.926617,-18.782789,-31.181375
G_B06_0540,6,5,250,151898.6191,8.081643,39.46791,55.289122,69.679586,-27.346914,-37.630578,-105.772006,128038.9355,6.6578,34.448751,50.474299,61.321666,-22.667542,-32.631345,-101.033302,33415.9336,5.913634,9.258199,13.164344,18.212278,-7.408716,-11.290993,-22.041191,32942.9805,5.638667,9.019074,12.870761,17.443432,-7.14856,-10.486017,-20.007985,4619.5127,2.871734,1.592549,3.638552,5.510861,-1.000506,-1.657008,-4.22801,4426.4148,2.732856,1.522902,3.61682,6.356698,-0.940133,-1.565739,-4.466606,40946.0635,5.956071,12.877377,21.183555,25.088517,-9.905336,-16.136282,-25.769062,43113.4317,5.818665,13.693972,23.024412,26.635099,-10.29939,-16.931054,-30.66964,97151.4062,6.433792,24.246236,32.066666,47.019283,-16.621749,-22.483257,-72.296525,74240.2217,5.769736,16.885912,21.726837,31.112136,-12.541857,-16.548885,-42.687477,45876.0986,6.882385,11.747226,15.324833,20.292288,-10.105679,-14.359347,-25.807685,35350.7085,6.297575,9.097474,11.920073,14.986976,-7.798354,-11.054067,-18.64955,8443.0762,3.332121,2.775595,7.109903,9.756707,-1.794572,-2.786756,-5.29081,8542.7427,3.341647,2.762289,6.911991,10.025583,-1.787438,-2.845421,-4.470171,56893.2324,7.239558,16.449778,23.355913,27.389961,-14.075259,-21.979755,-38.687364,47954.166,6.846054,14.017881,20.431045,23.916978,-11.903898,-18.687589,-31.062556
G_B06_0546,6,5,250,142086.3652,7.834599,37.164676,52.025824,66.634009,-25.249855,-34.538896,-110.591205,125663.6992,6.609575,34.052937,49.307384,60.570763,-21.986907,-30.420762,-102.648906,33458.1231,5.962599,9.196777,13.098027,16.776964,-7.439453,-11.149793,-19.897461,32873.7885,5.671661,8.965831,12.748541,16.700955,-7.184227,-10.212536,-19.7806,4584.5894,2.862355,1.600912,3.640493,6.091577,-1.001053,-1.646148,-4.339828,4402.867,2.731804,1.510737,3.733887,5.200433,-0.937252,-1.549027,-3.845642,41051.7509,5.9568,12.843761,21.221051,26.768898,-10.033098,-16.210492,-28.609651,42922.9345,5.825973,13.618953,23.077913,29.053932,-10.533987,-16.523936,-29.508341,96987.5918,6.405845,24.163495,32.218586,44.075125,-16.554696,-22.729253,-64.108661,74323.7529,5.770862,16.86268,22.165587,29.058679,-12.498058,-16.967817,-46.8646,45515.4907,6.875654,11.717058,15.043728,20.128545,-10.078655,-14.138216,-24.876222,35232.9805,6.305064,9.089213,11.865504,15.323672,-7.803054,-11.087496,-21.519456,8392.9854,3.331293,2.7842190000000002,7.244196,10.511118,-1.832735,-2.894073,-4.846665,8532.3511,3.340354,2.76874,6.910583,8.952877,-1.799198,-2.817416,-5.033144,56574.247,7.248863,16.370111,23.122601,27.188411,-14.208471,-22.165561,-37.705098,47838.3946,6.82045,13.98002,20.447912,25.244737,-11.867895,-18.642315,-32.687576
G_B06_0547,6,5,250,141524,7.861749,36.791911,51.838334,66.993055,-25.223098,-34.986958,-101.30709,124956.7597,6.603582,33.890866,49.499826,62.97029,-22.086582,-30.051453,-97.855837,32962.3974,5.880149,9.047959,12.834475,17.284134,-7.256722,-10.281736,-21.950249,32412.3814,5.611661,8.789223,12.797717,16.992754,-7.015197,-9.870531,-18.744051,4596.566,2.901261,1.596768,3.726083,5.519089,-0.991896,-1.601782,-3.251332,4390.1241,2.742028,1.499673,3.601797,6.047248,-0.910029,-1.4386,-4.348166,40449.2167,5.916566,12.69659,21.01841,26.362754,-9.754646,-14.792985,-30.051653,42264.8897,5.81136,13.383588,22.63513,28.388241,-10.190189,-15.771537,-30.997427,97548.9512,6.437134,24.48755,32.2152,44.814241,-16.746192,-23.29581,-67.089736,74179.417,5.772021,17.004902,22.154511,29.804395,-12.664682,-16.908329,-41.647319,44981.1552,6.841761,11.507012,15.057338,19.940103,-9.854718,-13.996806,-23.966937,34878.1074,6.253056,8.86886,11.605485,14.622391,-7.627498,-10.607795,-18.727536,8309.9993,3.329032,2.745681,7.216501,10.096571,-1.774403,-2.731211,-5.308842,8440.0899,3.326831,2.720518,6.901497,9.245367,-1.752442,-2.5999660000000002,-4.673176,55839.4131,7.22595,16.127617,22.759684,26.826856,-13.779565,-21.206238,-37.234916,47178.9156,6.780361,13.742517,20.214945,24.08844,-11.594753,-17.723959,-29.928595
G_B06_0549,6,5,250,140220.1972,7.826246,36.384079,51.63815,63.205308,-24.75127,-34.471033,-100.573676,144034.7227,6.937385,38.966329,57.804296,76.387124,-26.150835,-37.443534,-131.100807,33069.2925,5.929895,9.119434,13.061483,16.377778,-7.278567,-10.365317,-20.942319,32454.2383,5.61111,8.899828,12.677019,16.770582,-7.027266,-10.084895,-19.759381,4587.9563,2.878551,1.593775,3.633749,5.289568,-0.993347,-1.697254,-3.81952,4393.3562,2.739434,1.510718,3.650987,6.059718,-0.920154,-1.511397,-3.36354,40506.7187,5.94464,12.791532,21.089383,25.32201,-9.744803,-15.49684,-26.469156,42579.6485,5.856074,13.544583,22.639244,28.497545,-10.159116,-16.804219,-29.1253,97670.8867,6.442003,24.186551,32.459829,38.945879,-16.669847,-22.844172,-64.216416,74192.6689,5.767007,16.897279,22.0511,33.028465,-12.626535,-16.805809,-42.270986,45041.5967,6.8469,11.583394,15.300549,20.859179,-9.868502,-13.967602,-25.371208,34861.4926,6.27163,8.972998,11.847381,15.987691,-7.625101,-10.749924,-20.082571,8365.3193,3.353223,2.773435,7.193327,9.547423,-1.783954,-2.818406,-4.853769,8451.252,3.34532,2.760204,6.959449,9.579622,-1.757572,-2.719141,-4.532268,55969.8477,7.236013,16.293913,23.077455,28.602462,-13.832781,-21.936597,-37.168592,47185.9502,6.801035,13.881724,20.313802,23.621,-11.625012,-18.17805,-29.529824
G_B06_0550,6,5,250,138412.0605,7.715339,35.889233,49.807715,57.958231,-24.497689,-33.959843,-105.436251,143915.6094,6.890983,39.472461,58.199719,71.424416,-26.007316,-36.896811,-112.007817,33141.5518,5.979332,9.097851,12.968096,16.243461,-7.314073,-10.681406,-21.328116,32585.7837,5.715257,8.899299,12.915541,15.904735,-7.092627,-10.118864,-19.702818,4597.0522,2.889678,1.601315,3.7007,6.094283,-1.004118,-1.725773,-3.693055,4403.4914,2.753719,1.501808,3.773802,6.391045,-0.917825,-1.433093,-3.409811,40466.2495,5.966086,12.732657,21.130561,25.882578,-9.816769,-15.687382,-27.138546,42466.7304,5.872105,13.498852,22.865369,27.765897,-10.320797,-16.539464,-26.024317,96992.0039,6.361807,24.328184,32.363684,43.301033,-16.484323,-22.371497,-65.099572,73760.7929,5.715983,16.851056,21.704018,28.355121,-12.493636,-16.567198,-42.147583,45276.2295,6.929378,11.558746,15.239535,20.622934,-10.039242,-13.976541,-25.77452,35037.0195,6.338666,8.935107,11.879493,16.464838,-7.715826,-10.826538,-18.702906,8380.8193,3.370527,2.768889,7.353708,9.893877,-1.806197,-2.926022,-5.665359,8481.4593,3.358431,2.747169,7.001167,8.93343,-1.768804,-2.804275,-5.12107,56110.0557,7.292184,16.161602,23.20038,27.465684,-14.017751,-22.183876,-37.301632,47379.1909,6.848608,13.866742,20.423236,23.750315,-11.756573,-18.280045,-31.768912
G_B06_0551,6,5,250,137387.5703,7.723009,36.043901,50.099612,59.32939,-24.159771,-33.78298,-108.057622,144213.2695,6.899904,39.135101,58.305661,68.483579,-25.975347,-37.301711,-127.891208,33137.4903,5.939727,8.898738,12.809785,16.724482,-7.331647,-10.79582,-22.592367,32592.0581,5.658457,8.699363,12.855317,16.058283,-7.110885,-10.446646,-19.404502,4574.5547,2.862484,1.579919,3.659533,5.941555,-1.003215,-1.695094,-3.721578,4368.7488,2.719596,1.506736,3.705736,6.118982,-0.926597,-1.476807,-3.818251,40556.6015,5.909898,12.505689,21.003412,25.344317,-9.820517,-15.74279,-29.503763,42273.5058,5.780675,13.135107,22.669152,28.701539,-10.304993,-16.687455,-25.859834,97178.33,6.382029,24.463843,32.333574,45.655125,-16.580774,-22.695182,-63.039168,73999.3945,5.7302670000000004,16.993779,21.921946,30.717975,-12.465912,-17.098293,-45.229387,45207.6684,6.882466,11.442428,14.68886,19.028116,-9.968799,-14.243094,-27.757609,35003.9057,6.296402,8.785783,11.559187,14.424757,-7.705606,-11.05042,-19.668016,8320.0788,3.32268,2.750304,7.230532,9.557647,-1.797046,-2.91287,-5.036516,8449.7127,3.321931,2.728758,6.905768,9.125837,-1.769759,-2.670136,-4.787814,55929.3252,7.20349,15.834772,22.81347,27.493011,-13.982655,-22.197168,-40.462949,47417.166,6.780589,13.546792,20.104689,24.45811,-11.752623,-18.150481,-31.156416
G_B06_0552,6,5,250,134805.6972,7.69546,35.097959,48.79745,59.027185,-23.835391,-33.280302,-97.892027,143940.373,6.885484,39.573248,58.211706,70.145136,-26.078304,-36.887695,-133.006141,33067.8159,5.902053,9.200248,12.968979,17.158022,-7.312166,-10.67808,-20.191691,32399.7466,5.630347,8.970399,12.849093,17.443177,-7.046995,-10.164164,-19.488957,4567.2717,2.862582,1.606541,3.64176,5.500418,-0.99911,-1.688472,-3.76811,4370.2368,2.724349,1.514873,3.700997,6.017013,-0.921488,-1.568393,-4.420121,40156.8369,5.873015,12.772772,21.347896,25.596022,-9.794072,-15.638573,-28.994599,42194.0019,5.777926,13.546089,22.88338,28.610822,-10.240902,-16.807074,-29.248809,97487.9179,6.407608,24.365513,32.407853,44.791965,-16.778574,-22.883297,-68.868206,74157.0947,5.763745,16.828236,21.990083,29.507864,-12.62892,-16.75735,-42.19739,44915.4814,6.83671,11.721217,15.300239,19.657451,-9.893991,-14.188161,-23.354596,34867.2173,6.249634,9.030337,11.817561,15.381471,-7.669985,-10.922282,-18.876484,8300.5135,3.315665,2.792149,7.218245,9.459099,-1.788616,-2.79652,-5.073016,8402.989,3.313132,2.770145,6.961455,8.960428,-1.767304,-2.769291,-5.194834,55615.4268,7.171896,16.292035,23.434903,27.125933,-13.94199,-22.029054,-37.286626,46947.5503,6.740299,13.865407,20.472221,24.111788,-11.712964,-18.146518,-28.556844
G_B06_0553,6,5,250,140880.7949,7.520277,37.857242,53.532143,64.933185,-25.177343,-35.398855,-105.445095,132643.6172,6.425293,39.5572,58.250733,72.253247,-23.769706,-32.475463,-96.619848,33051.4077,5.928897,9.245079,13.282008,18.127053,-7.302313,-10.831325,-22.216992,32603.5957,5.659793,8.979076,12.998018,16.199636,-7.071009,-10.320148,-18.638088,4571.6477,2.865902,1.615846,3.660022,5.979175,-1.000969,-1.596053,-3.78363,4382.9927,2.736209,1.533629,3.807842,6.362162,-0.924581,-1.56781,-3.952215,40424.9956,5.942783,12.848671,21.698784,26.562671,-9.686927,-15.9546,-28.775843,42467.3847,5.825255,13.504567,23.39822,29.327467,-10.195268,-16.49457,-32.569687,97215.4355,6.395171,24.288507,32.296008,44.193357,-16.523372,-22.654992,-62.033469,74098.2871,5.746968,16.866902,21.89892,30.762393,-12.545109,-16.892637,-42.288953,45235.6241,6.877922,11.637758,15.217192,19.89109,-9.966046,-14.074739,-26.052063,34931.083,6.292931,9.050736,11.922964,14.930565,-7.695715,-10.543411,-19.663749,8355.3222,3.334084,2.814813,7.419552,9.428367,-1.78246,-2.829857,-5.154275,8445.49,3.33844,2.807317,7.141418,9.229966,-1.758518,-2.742168,-5.34306,56159.1933,7.248536,16.262687,23.740325,27.981643,-13.866563,-21.868706,-37.557845,47214.2803,6.809868,13.90899,20.824188,24.239045,-11.626295,-18.445427,-30.634433
G_B06_0556,6,5,250,141561.5976,7.828072,37.045259,51.642983,61.25571,-25.216129,-33.951966,-93.864486,144380.8925,6.847212,39.6877,59.242722,74.726199,-26.210365,-37.886964999999996,-123.599323,33090.0918,5.918653,8.988661,12.821749,16.590124,-7.326126,-10.652802,-21.751329,32449.04,5.630542,8.722813,12.739807,16.33167,-7.070368,-10.127165,-20.43179,4586.3762,2.873071,1.584531,3.681479,5.813903,-0.99564,-1.66274,-4.436736,4379.3718,2.731971,1.501687,3.612689,6.198322,-0.931457,-1.567625,-4.738333,40270.2822,5.898035,12.535407,21.13468,25.653378,-9.822073,-15.395565,-27.484845,42435.1231,5.820644,13.183886,22.688333,27.46554,-10.315986,-16.342093,-31.223988,97538.041,6.387017,24.540088,32.496869,44.941643,-16.752885,-23.177376,-70.631546,74330.9121,5.758615,16.994339,22.272781,29.62963,-12.595396,-16.850326,-46.241133,45063.8872,6.852118,11.453037,14.96637,18.234374,-9.90722,-13.820653,-24.522066,34890.6992,6.247825,8.842372,11.632335,15.032577,-7.697056,-10.668845,-18.85293,8351.3665,3.340626,2.759317,7.197294,9.97583,-1.800083,-2.94606,-5.020993,8429.1569,3.325948,2.729407,6.917071,8.731118,-1.787752,-2.843027,-5.180375,55878.9141,7.207211,15.863886,22.921158,27.679556,-13.970678,-21.899042,-38.971302,47099.2954,6.763399,13.624303,20.194693,23.510552,-11.719559,-18.513505,-31.425839
G_B06_0557,6,5,250,141688.6601,7.876344,36.953044,51.605819,63.159432,-25.316853,-35.991894,-121.437687,144627.8867,6.903788,39.505006,59.08558,79.690595,-26.17477,-36.299495,-111.255115,32744.149,5.823643,9.055841,12.850154,17.327811,-7.231638,-10.550681,-20.541468,32265.458,5.564948,8.781339,12.688416,16.140432,-6.993239,-10.660612,-17.811129,4559.1035,2.849533,1.589697,3.615241,5.69949,-0.992777,-1.660245,-4.330173,4327.2593,2.698813,1.508097,3.686903,6.157807,-0.911083,-1.575253,-4.485524,39999.5244,5.839594,12.737601,21.043148,26.542189,-9.693785,-16.07293,-28.185181,41980.7402,5.714184,13.331433,22.569235,28.30336,-10.183508,-17.683252,-32.15336,97485.4004,6.399036,24.364348,32.307439,43.423512,-16.690204,-22.191046,-66.867387,74353.3281,5.766891,16.926655,22.120071,28.459004,-12.656111,-17.106417,-45.699897,44921.8076,6.789431,11.565958,15.042261,20.14636,-9.88267,-14.199477,-27.901117,34714.7456,6.198392,8.948079,11.695866,14.900116,-7.623385,-10.675122,-18.019439,8271.4761,3.300426,2.742382,7.239606,9.348349,-1.77747,-2.850641,-5.291981,8355.3714,3.294861,2.745001,6.960828,9.082245,-1.748642,-2.764682,-4.77382,55613.8037,7.133565,16.042264,22.860222,27.573888,-13.918699,-22.443867,-36.070576,46850.1836,6.694224,13.799871,20.37299,23.814997,-11.659785,-18.597069,-27.028097
G_B06_0563,6,5,250,151594.8847,8.004012,40.413553,57.400294,73.689392,-27.259819,-40.007432,-107.63106,145415.2597,6.897983,40.066942,58.845609,74.438255,-26.172966,-37.542187,-132.280254,32976.2866,5.854558,9.059096,13.252179,16.573183,-7.31596,-10.472495,-21.688576,32566.2055,5.603482,8.833913,13.270302,16.961686,-7.112722,-9.854021,-18.560284,4552.4209,2.848528,1.612703,3.732872,5.318293,-1.002672,-1.66039,-4.552589,4365.9768,2.713495,1.506348,3.621816,5.445658,-0.919399,-1.464014,-4.29206,40553.4219,5.867776,12.687995,21.852128,28.754654,-9.851706,-15.235734,-28.298086,42276.9746,5.750242,13.330375,23.652712,30.536112,-10.331832,-16.402767,-31.893399,97604.8691,6.395304,24.483263,32.349759,45.302204,-16.608224,-22.727387,-65.118985,74322.3633,5.755465,16.954414,22.239122,31.434096,-12.520012,-17.279815,-44.486581,45178.185,6.812467,11.593155,15.06842,18.532182,-10.01203,-13.853424,-26.368383,35033.2011,6.214188,8.970679,11.761063,15.471226,-7.760119,-10.714744,-19.526329,8315.0949,3.321094,2.801666,7.294579,10.143722,-1.784625,-2.760279,-5.422735,8433.6214,3.309816,2.768492,6.935639,9.626446,-1.770215,-2.666808,-4.621836,56068.0888,7.182053,16.133983,23.853862,27.85504,-13.942184,-21.983002,-35.364514,47453.6416,6.727164,13.833382,20.893973,25.626881,-11.742568,-18.214738,-31.499475
G_B06_0565,6,5,250,139217.7988,7.697113,36.760969,51.910837,63.569794,-24.636333,-33.086505,-98.575764,145613.6699,6.84022,39.81285,58.663416,74.644937,-26.315444,-36.558167,-126.986706,33394.9331,5.98519,9.114991,13.347974,17.995418,-7.375544,-11.080811,-21.763057,32864.8545,5.705032,8.884771,13.141857,16.993087,-7.133545,-10.425853,-17.405783,4612.461,2.881591,1.609925,3.800143,5.073851,-1.014851,-1.735939,-4.968388,4399.9917,2.739247,1.527707,3.692843,5.514946,-0.9402,-1.556116,-4.215552,41034.3672,5.982121,12.786638,21.727852,26.692972,-9.97743,-15.849727,-30.370955,43075.6709,5.882548,13.513857,23.467058,30.140913,-10.504877,-16.825534,-31.248948,97278.7187,6.356688,24.383886,32.253811,41.028892,-16.488509,-22.744661,-68.938739,74059.0166,5.717905,16.900585,21.835727,29.461003,-12.51011,-16.702734,-46.053519,45683.4682,6.931007,11.605053,15.128648,20.577482,-10.043794,-14.412816,-24.212032,35401.9433,6.339196,9.011044,11.92281,14.969719,-7.78847,-11.111937,-20.718411,8433.5844,3.368241,2.808753,7.289085,9.667779,-1.828221,-2.80538,-4.823995,8550.603,3.366556,2.793052,7.081304,9.100233,-1.799989,-2.712537,-4.791866,56782.6396,7.280483,16.204428,23.789909,31.024268,-14.244899,-21.797176,-37.434543,48045.0141,6.865993,13.905683,21.015335,26.196464,-11.96043,-18.346003,-30.700897
